date,project,risk_category,risk_exposure_level,risk_heat_map,active_risks_count,severity_score,probability_score,mitigation_status,time_to_closure_days,mitigation_progress_pct,control_effectiveness_pct,residual_risk_level,incident_response_hrs,escalated_count,compliance_adherence_pct,financial_impact_estimate,kri_indicator
2025-07-18 16:08:17.716116,Student Portal Upgrade,Strategic,2.6375192613730376,High,4,5,0.5275038522746075,In Progress,2,16.875380776677307,89.32837440746731,0.7912557784119113,17,2,87.296702963586,14646,Resource Gap
2025-07-18 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.5305265270149304,Low,7,3,0.17684217567164345,Resolved,12,73.12710219793343,76.01379515669642,0.1591579581044791,6,2,95.35043670132734,102772,Cost Overrun
2025-07-18 16:08:17.716116,Cloud Migration,Strategic,2.1516959446339166,Low,5,8,0.26896199307923957,Open,34,64.38632350104302,86.95039864657987,0.6455087833901749,18,0,85.07149195722305,21737,Quality Issue
2025-07-18 16:08:17.716116,Network Infrastructure,Strategic,3.042059981479823,Critical,3,8,0.38025749768497785,Resolved,37,89.44780555868199,89.38619078466807,0.9126179944439468,15,0,87.01124713297071,82604,Resource Gap
2025-07-18 16:08:17.716116,LMS Modernization,Strategic,1.108389607956549,Critical,6,3,0.369463202652183,Open,37,39.51912443125549,91.47277531911546,0.3325168823869647,18,2,90.89832638206354,21819,Schedule Delay
2025-07-19 16:08:17.716116,Student Portal Upgrade,Security,0.7820504872502667,Medium,4,4,0.19551262181256668,Open,41,4.8832933629728625,71.18662379046647,0.23461514617508,23,0,89.78232844159088,101060,Resource Gap
2025-07-19 16:08:17.716116,Cybersecurity Enhancement,Security,5.96103118604617,Low,3,9,0.6623367984495744,Resolved,44,76.7288195641983,76.90827594100224,1.788309355813851,10,1,90.90206116245088,143667,Cost Overrun
2025-07-19 16:08:17.716116,Cloud Migration,Security,2.5290538214013147,Medium,3,3,0.8430179404671049,Resolved,47,13.848160876296712,93.09452549270843,0.7587161464203944,8,0,96.5841341937192,138770,Cost Overrun
2025-07-19 16:08:17.716116,Network Infrastructure,Security,4.489964643504706,High,2,5,0.8979929287009413,In Progress,7,43.579837485432904,84.85987995716988,1.3469893930514119,12,0,87.42974390394737,51676,Schedule Delay
2025-07-19 16:08:17.716116,LMS Modernization,Security,0.6334555746366788,High,0,1,0.6334555746366788,Resolved,18,34.189011706203765,63.74436326712196,0.19003667239100364,11,1,88.48009301922711,19432,Cost Overrun
2025-07-19 16:08:17.716116,Student Portal Upgrade,Compliance,4.192506252696162,Medium,0,8,0.5240632815870202,In Progress,19,63.77456662457177,76.69770100457248,1.2577518758088484,19,2,89.3395647565608,138874,Quality Issue
2025-07-19 16:08:17.716116,Cybersecurity Enhancement,Compliance,2.494805623266149,Medium,7,9,0.27720062480734986,Open,46,67.88833668893024,65.10494456092266,0.7484416869798446,11,0,86.96675853800322,63327,Schedule Delay
2025-07-19 16:08:17.716116,Cloud Migration,Compliance,4.287101261206669,Low,5,7,0.6124430373152384,Open,45,99.4165632293534,71.44842216342272,1.2861303783620006,18,2,87.81846279916603,125527,Cost Overrun
2025-07-19 16:08:17.716116,Network Infrastructure,Compliance,2.2300518989861873,High,1,5,0.44601037979723746,Open,28,17.463220349601936,82.48250727751666,0.6690155696958562,6,0,96.33491877876915,63081,Resource Gap
2025-07-19 16:08:17.716116,LMS Modernization,Compliance,1.6728810387853001,Low,7,3,0.5576270129284334,In Progress,25,95.17813436983668,60.65409592428893,0.50186431163559,20,2,98.57492838958487,147466,Cost Overrun
2025-07-19 16:08:17.716116,Student Portal Upgrade,Operational,6.615434687008324,Low,0,8,0.8269293358760404,In Progress,38,9.707749047365743,91.5934909596263,1.984630406102497,8,2,86.10616247711741,26433,Cost Overrun
2025-07-19 16:08:17.716116,Cybersecurity Enhancement,Operational,1.0432284222767692,Critical,1,5,0.20864568445535384,In Progress,41,11.14621395835168,76.16818168436667,0.3129685266830307,19,2,98.26165319808486,34330,Resource Gap
2025-07-19 16:08:17.716116,Cloud Migration,Operational,1.5427486447155427,Low,6,6,0.2571247741192571,In Progress,3,51.109020115641854,62.03852084700149,0.4628245934146628,16,1,96.96281498977014,69784,Cost Overrun
2025-07-19 16:08:17.716116,Network Infrastructure,Operational,7.1324935048965346,High,0,8,0.8915616881120668,Resolved,10,54.059465396174886,68.7317963121119,2.13974805146896,17,2,99.48827519415013,110846,Schedule Delay
2025-07-19 16:08:17.716116,LMS Modernization,Operational,0.7101512357091575,High,1,3,0.23671707856971916,In Progress,46,66.22500713806502,85.9521824095383,0.21304537071274723,23,2,96.85236955854171,25931,Quality Issue
2025-07-19 16:08:17.716116,Student Portal Upgrade,Financial,1.8352514451490298,Medium,5,3,0.6117504817163433,In Progress,24,9.34930116544308,69.78932546749418,0.550575433544709,19,2,96.91601514837917,79514,Resource Gap
2025-07-19 16:08:17.716116,Cybersecurity Enhancement,Financial,0.802446362233467,High,0,1,0.802446362233467,Resolved,1,48.1251282371572,84.8678727335882,0.24073390867004008,23,0,96.08265263881789,44237,Quality Issue
2025-07-19 16:08:17.716116,Cloud Migration,Financial,0.6243420008824833,Medium,7,1,0.6243420008824833,Open,36,48.991611160449466,79.01513792641137,0.18730260026474496,10,2,93.14117079186241,53610,Quality Issue
2025-07-19 16:08:17.716116,Network Infrastructure,Financial,4.233550463596398,Critical,0,7,0.604792923370914,Open,36,69.02626091854012,85.9001938513166,1.2700651390789193,2,0,99.33549338378307,69190,Resource Gap
2025-07-19 16:08:17.716116,LMS Modernization,Financial,2.495055360022398,Medium,2,6,0.415842560003733,Open,24,90.05779305631646,87.30468472182822,0.7485166080067194,11,2,87.3989355786451,126563,Resource Gap
2025-07-19 16:08:17.716116,Student Portal Upgrade,Strategic,3.381788848769882,Medium,1,6,0.5636314747949803,Resolved,29,43.850124827457705,70.03154454574047,1.0145366546309647,6,1,92.31762465216667,38292,Resource Gap
2025-07-19 16:08:17.716116,Cybersecurity Enhancement,Strategic,1.3036723851017094,Critical,0,6,0.21727873085028487,Resolved,43,84.26403122148679,66.41385100047137,0.3911017155305128,21,0,93.50199765707066,120730,Quality Issue
2025-07-19 16:08:17.716116,Cloud Migration,Strategic,1.1791693816483626,Medium,2,2,0.5895846908241813,Open,7,18.33838334937381,84.87475766542471,0.3537508144945088,1,1,93.10140131646571,63537,Quality Issue
2025-07-19 16:08:17.716116,Network Infrastructure,Strategic,3.4076212546791824,High,6,6,0.5679368757798637,Resolved,21,92.1592310013318,92.08181807873395,1.0222863764037546,6,2,86.16677800300702,8088,Schedule Delay
2025-07-19 16:08:17.716116,LMS Modernization,Strategic,2.624572836118076,High,7,3,0.8748576120393586,In Progress,10,78.9707673968847,82.8962775661921,0.7873718508354227,4,0,93.03272352515731,49420,Schedule Delay
2025-07-20 16:08:17.716116,Student Portal Upgrade,Security,6.320629570601943,Critical,5,8,0.7900786963252429,Open,42,47.8268629460785,91.45579716642727,1.8961888711805828,2,2,96.0807030644039,56072,Resource Gap
2025-07-20 16:08:17.716116,Cybersecurity Enhancement,Security,0.43510079351362024,Low,5,2,0.21755039675681012,In Progress,32,57.53245787430637,84.58230113027874,0.13053023805408606,4,2,99.3782977796894,83466,Cost Overrun
2025-07-20 16:08:17.716116,Cloud Migration,Security,0.13900230182888187,Medium,4,1,0.13900230182888187,In Progress,7,84.05715517131769,89.39679162056248,0.041700690548664564,8,2,89.77427729674702,108820,Cost Overrun
2025-07-20 16:08:17.716116,Network Infrastructure,Security,5.008842253531992,Medium,6,8,0.626105281691499,Resolved,10,41.705888075252254,71.44418525396593,1.5026526760595977,13,0,92.13015210604829,98232,Quality Issue
2025-07-20 16:08:17.716116,LMS Modernization,Security,7.5660487797463505,Low,0,9,0.8406720866384834,Open,24,38.40123255192921,63.60103827119769,2.269814633923905,13,2,96.52944263885777,7929,Resource Gap
2025-07-20 16:08:17.716116,Student Portal Upgrade,Compliance,1.9652327185793574,Medium,0,8,0.24565408982241968,Resolved,35,43.39739231529036,67.90851392231782,0.5895698155738072,9,1,94.78445325394941,121381,Resource Gap
2025-07-20 16:08:17.716116,Cybersecurity Enhancement,Compliance,0.5925792895782975,Medium,5,2,0.29628964478914877,In Progress,15,24.93546301253454,61.46742240322942,0.17777378687348924,9,2,88.00969613334092,73712,Cost Overrun
2025-07-20 16:08:17.716116,Cloud Migration,Compliance,4.037544669815433,Critical,5,5,0.8075089339630867,Resolved,18,63.90174289267628,90.71127323851223,1.21126340094463,23,0,90.60286941718574,50869,Schedule Delay
2025-07-20 16:08:17.716116,Network Infrastructure,Compliance,0.8176947985303058,Critical,2,5,0.16353895970606117,In Progress,22,3.0780831753523086,80.50587857463572,0.24530843955909173,19,0,89.29697225717533,125347,Quality Issue
2025-07-20 16:08:17.716116,LMS Modernization,Compliance,2.4694938246652165,Critical,6,3,0.8231646082217389,Open,44,73.18773549714761,75.37133312747972,0.740848147399565,17,2,85.7782120985572,79060,Resource Gap
2025-07-20 16:08:17.716116,Student Portal Upgrade,Operational,1.7982760135413327,High,1,2,0.8991380067706664,Open,12,5.317168521835381,78.54180948850441,0.5394828040623998,4,1,86.00763146898784,11909,Schedule Delay
2025-07-20 16:08:17.716116,Cybersecurity Enhancement,Operational,3.4098859298661055,Low,4,5,0.6819771859732211,In Progress,11,89.0181782611727,91.15571571485661,1.0229657789598317,5,2,92.62624827036275,124287,Resource Gap
2025-07-20 16:08:17.716116,Cloud Migration,Operational,5.2806849570532854,High,0,6,0.8801141595088808,Open,35,64.19838879808052,80.00341696630791,1.5842054871159856,9,2,86.43717369485195,138135,Schedule Delay
2025-07-20 16:08:17.716116,Network Infrastructure,Operational,7.434493648010201,Medium,5,9,0.8260548497789112,In Progress,49,92.78208017504326,90.04435888590339,2.2303480944030603,20,0,98.99361974564553,40306,Cost Overrun
2025-07-20 16:08:17.716116,LMS Modernization,Operational,2.44782379233536,Critical,6,4,0.61195594808384,Resolved,25,79.4888329801248,66.81462888001673,0.734347137700608,15,1,90.44100727325416,121386,Quality Issue
2025-07-20 16:08:17.716116,Student Portal Upgrade,Financial,2.3012458852925444,Critical,1,5,0.4602491770585089,In Progress,36,40.062853284048494,62.3933392737601,0.6903737655877633,22,1,90.57719309395998,120799,Cost Overrun
2025-07-20 16:08:17.716116,Cybersecurity Enhancement,Financial,2.1602351127303834,Medium,6,3,0.7200783709101278,Open,33,20.158108624003535,70.40944228367076,0.648070533819115,10,1,90.55521806928134,145510,Quality Issue
2025-07-20 16:08:17.716116,Cloud Migration,Financial,4.444599914883448,Medium,5,6,0.7407666524805747,Resolved,2,32.588068686633456,74.38375807401518,1.3333799744650345,5,0,99.069686819705,56178,Cost Overrun
2025-07-20 16:08:17.716116,Network Infrastructure,Financial,2.5503287287597938,High,1,3,0.8501095762532646,In Progress,24,40.18194070843274,82.51558674729641,0.7650986186279382,8,1,97.9068312414398,131680,Resource Gap
2025-07-20 16:08:17.716116,LMS Modernization,Financial,2.3781393589321325,Low,5,4,0.5945348397330331,Resolved,6,93.08324158174878,91.38103353192425,0.7134418076796397,6,0,91.21470261708463,147585,Schedule Delay
2025-07-20 16:08:17.716116,Student Portal Upgrade,Strategic,0.45571012342545236,Medium,3,3,0.1519033744751508,In Progress,4,0.5841600121510249,63.345138073848574,0.1367130370276357,6,1,90.22078430486401,81968,Resource Gap
2025-07-20 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.9628411545756089,Critical,0,3,0.320947051525203,Open,30,68.94113095478211,69.3188789867028,0.28885234637268264,23,2,85.51074072330344,118214,Resource Gap
2025-07-20 16:08:17.716116,Cloud Migration,Strategic,4.820640703483239,Low,0,7,0.6886629576404627,Resolved,37,23.06197692536054,91.19119777066001,1.4461922110449716,7,0,98.18861001274766,75773,Schedule Delay
2025-07-20 16:08:17.716116,Network Infrastructure,Strategic,2.9853159633063124,Low,2,7,0.4264737090437589,Resolved,12,58.770660284906775,82.24212561456444,0.8955947889918937,3,0,94.40079884424267,94440,Quality Issue
2025-07-20 16:08:17.716116,LMS Modernization,Strategic,2.3593874611629895,High,3,6,0.3932312435271649,In Progress,37,24.246924330305752,66.70825354555328,0.7078162383488968,17,2,91.7939930586018,68594,Cost Overrun
2025-07-21 16:08:17.716116,Student Portal Upgrade,Security,5.815280341549143,Low,5,8,0.7269100426936429,Open,18,74.40426818000012,71.22750290701846,1.7445841024647428,16,1,95.45816400558502,120090,Resource Gap
2025-07-21 16:08:17.716116,Cybersecurity Enhancement,Security,1.533698619788478,Critical,0,3,0.5112328732628261,Open,25,37.739111042369125,87.72295038008834,0.4601095859365434,1,2,91.03176078471935,106242,Quality Issue
2025-07-21 16:08:17.716116,Cloud Migration,Security,7.899710961360674,Critical,5,9,0.8777456623734082,Open,43,51.68757431949261,68.10883378981777,2.369913288408202,11,2,92.39663272372367,88086,Schedule Delay
2025-07-21 16:08:17.716116,Network Infrastructure,Security,1.76695932695363,Low,7,4,0.4417398317384075,In Progress,4,87.2871478122922,61.48539040271095,0.530087798086089,20,1,99.89960791461696,10291,Schedule Delay
2025-07-21 16:08:17.716116,LMS Modernization,Security,3.5437040709403274,Low,2,5,0.7087408141880654,Open,32,5.732427086440584,85.14659751715737,1.0631112212820981,15,0,94.38204526607983,12121,Quality Issue
2025-07-21 16:08:17.716116,Student Portal Upgrade,Compliance,2.6331286986514506,Medium,5,3,0.8777095662171501,Open,1,20.466894759394748,90.06071516905561,0.7899386095954352,3,0,99.11498391737646,20089,Quality Issue
2025-07-21 16:08:17.716116,Cybersecurity Enhancement,Compliance,4.35516285785632,Low,0,5,0.871032571571264,Resolved,37,8.572296842928228,67.64987253143826,1.306548857356896,15,0,99.90396048567565,34101,Quality Issue
2025-07-21 16:08:17.716116,Cloud Migration,Compliance,3.099214407703041,Critical,1,7,0.4427449153861487,Resolved,30,31.83752231123167,77.81135184731954,0.9297643223109122,13,2,88.86107332719048,14876,Resource Gap
2025-07-21 16:08:17.716116,Network Infrastructure,Compliance,2.3150645093069935,High,6,9,0.25722938992299926,Resolved,23,86.56604314182002,80.31843154336094,0.694519352792098,14,1,93.24613475340865,50078,Quality Issue
2025-07-21 16:08:17.716116,LMS Modernization,Compliance,6.628013988442446,Critical,0,9,0.7364459987158274,Open,6,50.86746320899383,69.71999113814978,1.9884041965327337,7,2,88.35763582845098,147524,Resource Gap
2025-07-21 16:08:17.716116,Student Portal Upgrade,Operational,2.623439101308817,Low,1,5,0.5246878202617634,Resolved,4,69.57450895277492,71.35960680662531,0.7870317303926452,23,2,86.20215033000316,75244,Cost Overrun
2025-07-21 16:08:17.716116,Cybersecurity Enhancement,Operational,3.9048110860878404,Medium,7,7,0.5578301551554058,Resolved,2,57.127361920496526,91.99917021616132,1.1714433258263521,23,1,97.02455169359743,62260,Schedule Delay
2025-07-21 16:08:17.716116,Cloud Migration,Operational,3.8965870481202476,Medium,5,6,0.649431174686708,In Progress,38,87.56180199406924,71.9049707261715,1.1689761144360742,14,1,94.14034560891989,76710,Cost Overrun
2025-07-21 16:08:17.716116,Network Infrastructure,Operational,1.7372922212279154,High,3,6,0.2895487035379859,In Progress,19,55.77451404428959,84.01787511150978,0.5211876663683745,12,0,97.53918306116216,103322,Resource Gap
2025-07-21 16:08:17.716116,LMS Modernization,Operational,5.582566094298201,High,4,9,0.620285121588689,Resolved,45,73.3709309497632,75.80880568003025,1.6747698282894603,4,2,89.64595899828291,143312,Resource Gap
2025-07-21 16:08:17.716116,Student Portal Upgrade,Financial,0.9829297282918852,Critical,3,2,0.4914648641459426,Open,5,76.95885209168566,94.30491009271691,0.29487891848756553,17,0,86.19255374809207,85379,Schedule Delay
2025-07-21 16:08:17.716116,Cybersecurity Enhancement,Financial,1.4643985062618872,Low,1,4,0.3660996265654718,Open,21,14.5706611747509,70.85940165379589,0.43931955187856614,15,1,90.85469818827228,41062,Schedule Delay
2025-07-21 16:08:17.716116,Cloud Migration,Financial,6.185860845555397,Critical,4,9,0.6873178717283774,Resolved,13,6.770393017812504,61.3166817143044,1.855758253666619,9,2,96.20270462340966,39055,Quality Issue
2025-07-21 16:08:17.716116,Network Infrastructure,Financial,3.564601899212494,High,4,5,0.7129203798424988,In Progress,26,62.30075856245326,64.81248439550984,1.0693805697637482,3,0,90.61095276077609,106038,Quality Issue
2025-07-21 16:08:17.716116,LMS Modernization,Financial,3.417023000624443,Critical,2,6,0.5695038334374072,Resolved,35,34.90409956905184,74.1779446341457,1.025106900187333,14,1,99.57698052824809,48266,Quality Issue
2025-07-21 16:08:17.716116,Student Portal Upgrade,Strategic,2.860760936491295,High,7,8,0.3575951170614119,Resolved,21,81.1393712344411,89.10787206635683,0.8582282809473886,7,1,93.88885521166692,78944,Quality Issue
2025-07-21 16:08:17.716116,Cybersecurity Enhancement,Strategic,0.22707131816499748,High,7,1,0.22707131816499748,Open,15,97.22146509462699,66.28525662136866,0.06812139544949924,11,2,85.25300772602289,139866,Cost Overrun
2025-07-21 16:08:17.716116,Cloud Migration,Strategic,3.1671126927407,Medium,1,8,0.3958890865925875,Resolved,39,13.499556933063516,74.78969327567718,0.9501338078222099,8,2,88.9486548440987,63475,Quality Issue
2025-07-21 16:08:17.716116,Network Infrastructure,Strategic,2.2710171430024735,High,3,5,0.4542034286004947,Resolved,23,72.58743434952848,83.92247040632323,0.6813051429007421,23,0,94.26933281564877,73083,Resource Gap
2025-07-21 16:08:17.716116,LMS Modernization,Strategic,2.385781956162486,Critical,4,3,0.795260652054162,Resolved,5,34.22818430319944,64.37610654630178,0.7157345868487457,21,2,92.2137651386298,135753,Quality Issue
2025-07-22 16:08:17.716116,Student Portal Upgrade,Security,3.6939530228315314,Critical,3,9,0.41043922475905903,In Progress,32,57.820666529801834,94.58195015184381,1.1081859068494593,23,2,98.97279441395376,62000,Resource Gap
2025-07-22 16:08:17.716116,Cybersecurity Enhancement,Security,1.301074424713692,Critical,6,5,0.2602148849427384,In Progress,35,8.550195782617664,85.28702646588275,0.3903223274141076,17,1,99.5699455031848,107346,Quality Issue
2025-07-22 16:08:17.716116,Cloud Migration,Security,2.437267360307468,Low,5,8,0.3046584200384335,Resolved,1,55.32644020327305,67.95356897608215,0.7311802080922404,19,1,95.99371448754258,52276,Cost Overrun
2025-07-22 16:08:17.716116,Network Infrastructure,Security,6.496900103690375,Medium,1,8,0.8121125129612968,Open,31,25.36761515951301,68.51740819713987,1.9490700311071123,18,0,97.25839628639638,73116,Cost Overrun
2025-07-22 16:08:17.716116,LMS Modernization,Security,1.1369605199991808,Medium,4,7,0.1624229314284544,In Progress,8,48.140721328229716,68.93114052623127,0.34108815599975423,13,1,86.07478146975379,28398,Quality Issue
2025-07-22 16:08:17.716116,Student Portal Upgrade,Compliance,0.7878984653232795,Low,2,6,0.13131641088721324,In Progress,3,55.236982160912696,87.42574300960656,0.2363695395969838,9,0,98.61259523898094,95480,Quality Issue
2025-07-22 16:08:17.716116,Cybersecurity Enhancement,Compliance,2.772009008664656,Low,5,8,0.346501126083082,Open,47,62.587983299864504,85.69515889843326,0.8316027025993967,1,0,94.74407214152122,136065,Cost Overrun
2025-07-22 16:08:17.716116,Cloud Migration,Compliance,4.801464752432648,Low,4,6,0.8002441254054413,Open,36,4.120869574154629,83.65085326287397,1.4404394257297943,18,1,93.00550560122757,106449,Cost Overrun
2025-07-22 16:08:17.716116,Network Infrastructure,Compliance,6.805974916150175,Medium,3,9,0.7562194351277972,In Progress,24,60.51447854452936,89.55439021299321,2.0417924748450527,13,2,91.97946824924875,132661,Resource Gap
2025-07-22 16:08:17.716116,LMS Modernization,Compliance,0.3849623444077679,Critical,3,1,0.3849623444077679,Open,11,34.4568229458775,70.81689847001225,0.11548870332233035,5,0,97.89318083176418,137749,Quality Issue
2025-07-22 16:08:17.716116,Student Portal Upgrade,Operational,4.153218859835105,Medium,5,5,0.8306437719670211,Open,7,11.886116590914375,86.61458603287846,1.2459656579505316,20,1,88.48439861711564,122819,Cost Overrun
2025-07-22 16:08:17.716116,Cybersecurity Enhancement,Operational,6.604019042541666,High,2,8,0.8255023803177083,Resolved,8,53.59568619868133,75.09789047916351,1.9812057127624998,12,2,93.82063006815142,15589,Resource Gap
2025-07-22 16:08:17.716116,Cloud Migration,Operational,1.1313722930883559,Low,2,2,0.5656861465441779,Open,12,8.922121118818538,67.99610157846995,0.3394116879265067,6,0,90.88753018405328,76249,Resource Gap
2025-07-22 16:08:17.716116,Network Infrastructure,Operational,3.297479522405906,High,3,5,0.6594959044811812,Open,28,11.321467660989537,67.2700432603642,0.9892438567217718,9,0,86.90898237867268,126332,Cost Overrun
2025-07-22 16:08:17.716116,LMS Modernization,Operational,0.48161387562080127,Critical,2,4,0.12040346890520032,In Progress,9,5.802962709428073,76.98154276730972,0.14448416268624037,9,1,91.4019390409474,142045,Quality Issue
2025-07-22 16:08:17.716116,Student Portal Upgrade,Financial,0.9775274880273592,Medium,0,3,0.32584249600911974,Open,15,60.96427925841738,94.99377578765099,0.29325824640820775,2,0,91.43254799699858,93484,Quality Issue
2025-07-22 16:08:17.716116,Cybersecurity Enhancement,Financial,0.43999985348352405,Low,1,3,0.14666661782784135,Resolved,49,54.285535103133896,62.22072562810133,0.1319999560450572,8,2,85.92704305118552,107035,Schedule Delay
2025-07-22 16:08:17.716116,Cloud Migration,Financial,5.592338097843121,High,2,7,0.7989054425490173,Resolved,10,49.17090694359564,85.11170086922277,1.6777014293529362,20,0,85.1145849193866,75628,Schedule Delay
2025-07-22 16:08:17.716116,Network Infrastructure,Financial,2.9112826600647526,Low,2,4,0.7278206650161881,Resolved,31,90.13751683784112,60.746272571824946,0.8733847980194257,8,1,87.45943178227112,62564,Cost Overrun
2025-07-22 16:08:17.716116,LMS Modernization,Financial,0.38458667776837524,Low,4,3,0.12819555925612508,Open,1,11.034222778877723,63.560145541387016,0.11537600333051257,3,1,90.04671380489486,83580,Quality Issue
2025-07-22 16:08:17.716116,Student Portal Upgrade,Strategic,2.4891440499193243,Low,2,4,0.6222860124798311,Resolved,1,92.43269973678312,81.59253617743414,0.7467432149757972,12,2,98.69689862135552,87758,Schedule Delay
2025-07-22 16:08:17.716116,Cybersecurity Enhancement,Strategic,3.0125804446477913,Critical,5,8,0.3765725555809739,Resolved,27,32.0435216631312,79.56877722057476,0.9037741333943373,10,1,91.81603688408052,94608,Quality Issue
2025-07-22 16:08:17.716116,Cloud Migration,Strategic,1.2430138897446525,High,0,4,0.31075347243616314,Resolved,8,91.5874567320949,73.70242083998433,0.37290416692339573,14,1,87.9594711180765,59994,Schedule Delay
2025-07-22 16:08:17.716116,Network Infrastructure,Strategic,2.9993691903911497,Critical,4,5,0.5998738380782299,Resolved,8,63.45667993449942,75.05575583800749,0.8998107571173449,13,1,93.09646730721242,43353,Schedule Delay
2025-07-22 16:08:17.716116,LMS Modernization,Strategic,3.154494205577579,High,2,6,0.5257490342629298,Resolved,12,12.589788640716348,61.67908251270226,0.9463482616732737,20,2,95.95141803196199,15943,Quality Issue
2025-07-23 16:08:17.716116,Student Portal Upgrade,Security,7.468942226321795,Critical,1,9,0.8298824695913106,Resolved,37,16.178858502363024,73.99981088833249,2.2406826678965386,19,1,86.59170190155459,142675,Cost Overrun
2025-07-23 16:08:17.716116,Cybersecurity Enhancement,Security,0.6990226279233517,Low,1,3,0.23300754264111723,Open,17,23.0306443409656,77.25670262004698,0.2097067883770055,2,0,90.05344277972159,39936,Schedule Delay
2025-07-23 16:08:17.716116,Cloud Migration,Security,1.4551058643705677,Medium,4,5,0.29102117287411355,Open,45,3.8970135799321626,62.068888852967554,0.4365317593111703,1,0,96.65152612764467,30282,Cost Overrun
2025-07-23 16:08:17.716116,Network Infrastructure,Security,6.921036067474099,Low,1,9,0.7690040074971222,In Progress,43,93.29476075562772,80.85595183896109,2.0763108202422296,4,2,97.94169866953752,71678,Resource Gap
2025-07-23 16:08:17.716116,LMS Modernization,Security,2.183754822017442,High,0,9,0.2426394246686047,Resolved,17,97.59595818569281,63.084149058473145,0.6551264466052326,5,1,93.54622346744935,97103,Resource Gap
2025-07-23 16:08:17.716116,Student Portal Upgrade,Compliance,1.7397948068854108,Medium,2,2,0.8698974034427054,Open,2,53.13104368892952,61.91355751921441,0.5219384420656232,19,0,87.23646841704092,92857,Resource Gap
2025-07-23 16:08:17.716116,Cybersecurity Enhancement,Compliance,3.8228585627411773,Medium,7,8,0.47785732034264716,In Progress,35,61.93445553903361,85.4860935663427,1.1468575688223532,3,0,85.29032763746278,50908,Resource Gap
2025-07-23 16:08:17.716116,Cloud Migration,Compliance,3.0618655929516794,High,6,9,0.34020728810574213,In Progress,35,45.13299156559526,66.62775566863849,0.9185596778855037,5,0,97.06660482685639,51845,Quality Issue
2025-07-23 16:08:17.716116,Network Infrastructure,Compliance,3.4378016000369582,High,5,7,0.49111451429099406,In Progress,25,68.41202707058788,70.04235798148416,1.0313404800110875,15,1,87.99770888628345,116550,Schedule Delay
2025-07-23 16:08:17.716116,LMS Modernization,Compliance,1.0208958343667334,Medium,6,4,0.25522395859168334,Open,45,76.42435154076483,71.19119404292974,0.30626875031002,12,2,94.68470188388099,27792,Quality Issue
2025-07-23 16:08:17.716116,Student Portal Upgrade,Operational,0.9274449032484062,High,7,3,0.30914830108280206,Resolved,22,52.8027350730221,86.66079157743813,0.27823347097452183,8,0,95.75197043955929,124735,Quality Issue
2025-07-23 16:08:17.716116,Cybersecurity Enhancement,Operational,1.6329117633087447,Critical,1,4,0.40822794082718616,Resolved,42,65.45144667421172,62.962747711224374,0.4898735289926234,12,2,86.60404095243616,8809,Quality Issue
2025-07-23 16:08:17.716116,Cloud Migration,Operational,5.753267760701663,High,3,7,0.8218953943859518,Open,45,73.33695515076037,87.70883068999963,1.7259803282104988,1,2,91.04312477894231,54565,Schedule Delay
2025-07-23 16:08:17.716116,Network Infrastructure,Operational,1.9370930439111258,Medium,4,4,0.48427326097778145,Resolved,22,74.99174220717195,76.0584524884502,0.5811279131733377,17,2,97.5224064701281,48324,Cost Overrun
2025-07-23 16:08:17.716116,LMS Modernization,Operational,1.7508231669498409,Medium,7,8,0.2188528958687301,In Progress,39,33.38195685526012,79.5208909115889,0.5252469500849523,19,0,91.14442249359826,114982,Schedule Delay
2025-07-23 16:08:17.716116,Student Portal Upgrade,Financial,1.1905835124854736,High,5,2,0.5952917562427368,Open,16,63.540338390460875,71.1181002610002,0.35717505374564207,16,2,92.25860977198448,58886,Schedule Delay
2025-07-23 16:08:17.716116,Cybersecurity Enhancement,Financial,3.8328635044162267,Low,7,7,0.5475519292023181,In Progress,42,21.46475487701981,63.2967359979098,1.1498590513248679,1,1,97.9826415790922,69411,Resource Gap
2025-07-23 16:08:17.716116,Cloud Migration,Financial,4.42597862765484,High,5,9,0.49177540307276,In Progress,20,26.385988555696326,89.0344235123437,1.327793588296452,23,1,99.84742735616524,103197,Cost Overrun
2025-07-23 16:08:17.716116,Network Infrastructure,Financial,2.685192279515523,Medium,0,5,0.5370384559031046,Resolved,4,41.10271118693115,87.64061171620041,0.8055576838546569,23,1,99.49946001841636,78635,Schedule Delay
2025-07-23 16:08:17.716116,LMS Modernization,Financial,0.7044019888422481,Low,4,2,0.35220099442112407,In Progress,4,64.8602122637279,81.41422691097134,0.21132059665267444,8,0,99.68581010900189,65019,Cost Overrun
2025-07-23 16:08:17.716116,Student Portal Upgrade,Strategic,0.6811901566938117,Low,4,5,0.13623803133876233,Open,8,5.047901302713509,91.12428041887316,0.2043570470081435,5,2,96.96896936170126,113954,Cost Overrun
2025-07-23 16:08:17.716116,Cybersecurity Enhancement,Strategic,4.781190028166998,High,2,6,0.7968650046944996,Open,19,27.257166941841447,67.71132520768938,1.4343570084500994,5,0,88.75730262401834,33233,Resource Gap
